# x    y_num    y_exact    error_abs    error_rel_pct
0.000000000000  1.000000000000  1.000000000000  0.000000000000  0.000000000000
0.200000000000  1.230359933968  1.232100000000  0.001740066032  0.141227662728
0.400000000000  1.533533382910  1.537600000000  0.004066617090  0.264478218654
0.600000000000  1.924973709010  1.932100000000  0.007126290990  0.368836550392
0.800000000000  2.422527592760  2.433600000000  0.011072407240  0.454980573624
1.000000000000  3.046436256800  3.062500000000  0.016063743200  0.524530390204
