# x    y_num    y_exact    error_abs    error_rel_pct
0.790000000000  2.681024370027  2.637700810000  0.043323560027  1.642474380073
0.800000000000  2.734357955536  2.689600000000  0.044757955536  1.664111969672
0.810000000000  2.788900103985  2.742667210000  0.046232893985  1.685690987833
0.820000000000  2.844671062027  2.796921760000  0.047749302027  1.707209072129
0.830000000000  2.901691329538  2.852383210000  0.049308119538  1.728663924437
0.840000000000  2.959981659675  2.909071360000  0.050910299675  1.750053311685
0.850000000000  3.019563058932  2.967006250000  0.052556808932  1.771375066439
0.860000000000  3.080456787196  3.026208160000  0.054248627196  1.792627087344
0.870000000000  3.142684357796  3.086697610000  0.055986747796  1.813807339415
0.880000000000  3.206267537560  3.148495360000  0.057772177560  1.834913854203
0.890000000000  3.271228346860  3.211622410000  0.059605936860  1.855944729826
